time_nadir,longitude_nadir,latitude_nadir,sla_nadir,cross_track_distance
2023-04-07 12:59:32.062783360,-53.125107000000014,49.792594,0.128,-2.0
2023-04-07 12:59:32.994347776,-53.101023,49.740950999999995,0.127,-2.0
2023-04-07 12:59:38.584036736,-52.95775900000001,49.430951,-0.027,-2.0
2023-04-07 12:59:39.515578880,-52.93408500000004,49.379259999999995,-0.066,-2.0
2023-04-07 12:59:40.447119232,-52.91047000000003,49.327562,0.037000000000000005,-2.0
2023-04-07 12:59:41.689452160,-52.87907200000001,49.25862,0.159,-2.0
2023-04-07 12:59:42.620988288,-52.85559000000001,49.206907,0.125,-2.0
2023-04-07 12:59:43.863038464,-52.82436999999999,49.137944,0.12100000000000001,-2.0
2023-04-07 12:59:44.794832768,-52.80102099999999,49.086214,0.17600000000000002,-2.0
2023-04-07 12:59:46.037105408,-52.76997700000004,49.017230999999995,0.134,-2.0
2023-04-08 12:49:49.125885952,-53.714586999999995,50.955819999999996,0.14200000000000002,0.0
2023-04-08 12:49:50.057608448,-53.689070000000015,50.904353,0.165,0.0
2023-04-08 12:49:51.299818368,-53.655148,50.835718,0.217,0.0
2023-04-08 12:49:52.231428864,-53.629782000000034,50.784233,0.191,0.0
2023-04-08 12:49:53.163046016,-53.604480000000024,50.732741,0.20800000000000002,0.0
2023-04-08 12:49:54.405157376,-53.570843000000025,50.664072,0.226,0.0
2023-04-08 12:49:55.336769408,-53.545690000000036,50.612562,0.254,0.0
2023-04-08 12:49:56.578943872,-53.51225099999999,50.54387,0.24300000000000002,0.0
2023-04-08 12:49:57.510717440,-53.48724500000003,50.492342,0.25,0.0
2023-04-08 12:49:58.442363648,-53.46230200000002,50.440807,0.256,0.0
2023-04-08 12:49:59.684496000,-53.42914200000001,50.372080999999994,0.264,0.0
2023-04-08 12:50:00.616066688,-53.404345000000035,50.320527999999996,0.261,0.0
2023-04-08 12:50:01.858714368,-53.37137799999999,50.25178,0.264,0.0
